case,fault_type,service,window_id,window_start_seconds,requests,spans,median_latency,p95_latency,error_rate
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,7,210,270,528,3508.0,5099.449999999998,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,8,240,85,212,3992.0,208080.69999999998,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,8,240,367,1128,96.0,175.64999999999986,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,8,240,26,26,210.0,405.5,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,8,240,372,3975,3738.0,190750.89999999988,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,8,240,20,20,168.5,371.4500000000005,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,8,240,345,1987,12.0,29.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,8,240,270,528,3494.5,4811.349999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,9,270,53,134,4018.0,244369.3499999995,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,9,270,349,1150,93.0,177.54999999999995,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,9,270,22,22,48.0,350.9,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,9,270,395,4209,3618.0,195139.0,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,9,270,16,16,203.5,375.0,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,9,270,365,2081,12.0,22.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,9,270,283,554,3439.0,4942.45,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,10,300,84,212,4041.0,205760.34999999998,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,10,300,393,1213,94.0,179.39999999999986,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,10,300,26,26,191.0,364.0,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,10,300,413,4423,3734.0,176495.49999999985,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,10,300,20,20,186.0,342.4000000000004,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,10,300,383,2237,11.0,26.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,10,300,300,588,3479.0,4674.349999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,11,330,51,130,4124.0,195874.89999999997,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,11,330,335,1056,103.0,180.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,11,330,22,22,72.0,341.09999999999997,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,11,330,382,3945,3605.0,187423.3999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,11,330,16,16,183.5,904.25,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,11,330,349,1949,12.0,25.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,11,330,270,528,3531.5,5237.249999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,12,360,82,212,4011.0,215930.84999999998,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,12,360,383,1184,100.0,183.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,12,360,27,27,196.0,419.29999999999995,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,12,360,404,4258,3912.5,223211.3,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,12,360,21,21,190.0,446.0,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,12,360,374,2126,11.0,24.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,12,360,287,562,3507.0,4874.599999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,13,390,115,306,3981.0,209769.0,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,13,390,397,1150,102.0,194.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,13,390,34,34,207.0,421.75,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,13,390,396,4112,3794.5,194736.19999999998,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,13,390,28,28,185.5,291.24999999999994,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,13,390,364,2091,12.0,26.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,13,390,283,554,3505.0,4696.200000000001,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,14,420,67,174,4079.0,208978.15,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,14,420,356,1140,100.5,180.04999999999995,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,14,420,25,25,196.0,379.99999999999983,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,14,420,394,4052,3749.5,191548.89999999997,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,14,420,19,19,200.0,1095.4999999999957,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,14,420,355,1971,12.0,26.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,14,420,273,534,3485.0,4783.799999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,15,450,89,238,3961.5,288755.59999999986,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,15,450,382,1171,97.0,175.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,15,450,30,30,203.0,448.5499999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,15,450,410,4217,4034.0,208966.79999999996,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,15,450,24,24,184.5,274.19999999999993,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,15,450,373,2095,12.0,28.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,15,450,286,560,3559.5,5273.9,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,16,480,54,140,3947.5,212297.9999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,16,480,369,1106,103.0,201.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,16,480,23,23,51.0,279.0,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,16,480,424,4467,3913.0,206486.59999999995,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,16,480,17,17,192.0,360.39999999999986,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,16,480,402,2298,12.0,26.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,16,480,313,614,3547.5,5932.4,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,17,510,73,190,3948.0,203698.89999999994,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,17,510,343,1118,98.0,186.14999999999986,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,17,510,26,26,200.5,630.0,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,17,510,370,3871,3761.0,193581.5,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,17,510,20,20,192.5,737.3500000000042,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,17,510,338,1884,12.0,25.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,17,510,254,496,3548.0,5109.5,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,18,540,69,190,4167.0,207826.39999999997,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,18,540,371,1218,94.0,177.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,18,540,28,28,202.0,604.9499999999996,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,18,540,416,4303,3731.0,191987.1999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,18,540,22,22,186.5,267.74999999999994,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,18,540,373,2092,12.0,23.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,18,540,286,560,3458.5,5135.249999999992,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,19,570,74,188,3673.5,201263.50000000006,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,19,570,378,1184,96.0,170.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,19,570,25,25,189.0,291.4,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,19,570,402,4310,3921.5,207127.49999999994,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,19,570,19,19,180.0,224.9999999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,19,570,374,2156,11.0,22.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,19,570,293,574,3376.0,4845.700000000001,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,20,600,71,182,3944.0,214417.19999999998,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,20,600,354,1146,98.0,184.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,20,600,25,25,199.0,472.5999999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,20,600,382,4083,3826.0,202523.49999999956,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,20,600,19,19,181.0,294.8999999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,20,600,358,2019,11.0,27.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,20,600,271,530,3432.0,5118.149999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,21,630,90,236,4111.0,205052.5,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,21,630,405,1210,98.0,192.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,21,630,29,29,200.0,283.59999999999997,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,21,630,427,4575,3808.0,191350.20000000004,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,21,630,23,23,204.0,1058.499999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,21,630,404,2354,11.0,23.34999999999991,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,21,630,315,618,3525.5,5099.949999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,22,660,69,170,4063.5,203279.9499999996,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,22,660,352,1051,108.0,181.0,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,22,660,23,23,56.0,411.99999999999994,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,22,660,374,3938,3892.0,194107.39999999997,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,22,660,17,17,167.0,665.3999999999985,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,22,660,347,2002,12.0,24.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,22,660,274,536,3477.0,4977.5,0.0
re2ob_checkoutservice_cpu_1,cpu,checkoutservice,23,690,93,250,4244.5,219877.54999999978,0.0
re2ob_checkoutservice_cpu_1,cpu,currencyservice,23,690,373,1109,97.0,182.5999999999999,0.0
re2ob_checkoutservice_cpu_1,cpu,emailservice,23,690,31,31,216.0,627.0,0.0
re2ob_checkoutservice_cpu_1,cpu,frontendservice,23,690,385,4067,3706.0,197308.79999999987,0.0
re2ob_checkoutservice_cpu_1,cpu,paymentservice,23,690,25,25,179.0,279.8,0.0
re2ob_checkoutservice_cpu_1,cpu,productcatalogservice,23,690,359,2071,12.0,23.0,0.0
re2ob_checkoutservice_cpu_1,cpu,recommendationservice,23,690,281,550,3466.0,4996.249999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,0,0,87,238,4179.0,78787.04999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,0,0,399,1116,127.0,207.25,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,0,0,31,31,199.0,311.5,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,0,0,412,4469,3518.0,54175.19999999995,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,0,0,25,25,262.0,447.9999999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,0,0,394,2355,13.0,27.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,0,0,322,632,3078.0,4956.4,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,1,30,78,196,3643.5,81037.25,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,1,30,372,1152,126.0,203.45000000000005,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,1,30,25,25,179.0,486.59999999999934,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,1,30,391,4211,3522.0,57941.0,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,1,30,19,19,241.0,354.29999999999984,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,1,30,367,2124,13.0,25.84999999999991,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,1,30,287,562,3082.0,4626.349999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,2,60,82,220,4046.0,68860.84999999996,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,2,60,399,1209,127.0,202.5999999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,2,60,29,29,201.0,344.2,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,2,60,431,4568,3488.0,54878.749999999956,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,2,60,23,23,253.0,823.3999999999996,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,2,60,400,2324,13.0,25.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,2,60,316,620,3114.5,4345.3499999999985,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,3,90,86,216,3746.0,73885.5,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,3,90,380,1164,124.0,196.8499999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,3,90,26,26,184.0,297.25,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,3,90,388,4173,3524.0,57362.59999999995,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,3,90,20,20,243.5,315.65000000000003,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,3,90,363,2094,13.0,24.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,3,90,285,558,3166.0,4565.799999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,4,120,68,180,3958.0,65137.49999999982,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,4,120,380,1246,123.0,196.0,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,4,120,26,26,184.0,309.25,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,4,120,417,4473,3791.0,65936.19999999995,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,4,120,20,20,252.5,439.8000000000003,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,4,120,388,2202,13.0,26.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,4,120,299,586,3182.0,5045.25,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,5,150,73,190,3937.5,71942.4,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,5,150,385,1150,127.0,216.54999999999995,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,5,150,26,26,184.5,291.25,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,5,150,413,4435,3597.0,52421.80000000003,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,5,150,20,20,299.5,981.9000000000009,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,5,150,388,2278,13.0,28.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,5,150,310,608,3140.0,4682.549999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,6,180,51,130,3882.0,63942.5,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,6,180,352,1142,126.0,205.95000000000005,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,6,180,22,22,99.5,699.7499999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,6,180,403,4224,3693.0,55743.99999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,6,180,16,16,241.0,400.75,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,6,180,372,2078,13.0,26.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,6,180,286,560,3111.5,4471.049999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,7,210,109,294,3798.5,70780.74999999985,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,7,210,412,1276,122.0,190.5,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,7,210,34,34,206.0,357.8499999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,7,210,419,4443,3767.0,63395.99999999996,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,7,210,28,28,252.5,3049.099999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,7,210,387,2215,13.0,26.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,7,210,296,580,3153.0,4760.499999999996,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,8,240,88,228,3998.0,76178.24999999977,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,8,240,390,1160,127.0,207.0,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,8,240,28,28,186.0,287.45,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,8,240,413,4359,3829.0,63824.09999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,8,240,22,22,278.0,1054.9999999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,8,240,387,2219,13.0,26.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,8,240,301,590,3134.0,4880.649999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,9,270,96,266,3865.5,74078.25,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,9,270,411,1212,124.0,200.45000000000005,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,9,270,34,34,187.5,345.49999999999983,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,9,270,432,4504,3626.5,59035.39999999951,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,9,270,28,28,263.5,502.0,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,9,270,398,2279,13.0,27.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,9,270,312,612,3073.0,4767.799999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,10,300,61,154,3928.5,70605.7,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,10,300,355,1123,128.0,204.89999999999986,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,10,300,23,23,53.0,391.8999999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,10,300,392,4145,3503.0,50307.39999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,10,300,17,17,237.0,518.1999999999995,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,10,300,366,2060,12.0,25.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,10,300,283,554,3065.5,4388.200000000001,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,11,330,77,210,3812.0,68615.7,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,11,330,368,1134,127.0,207.69999999999982,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,11,330,29,29,184.0,343.3999999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,11,330,392,4176,3473.5,50705.5,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,11,330,23,23,275.0,1043.299999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,11,330,363,2100,12.0,24.049999999999955,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,11,330,288,564,3110.5,4376.650000000001,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,12,360,119,342,4030.0,67108.2,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,12,360,446,1267,126.0,206.70000000000005,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,12,360,41,41,191.0,475.0,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,12,360,463,4797,3632.0,57395.99999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,12,360,35,35,285.0,500.0999999999992,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,12,360,433,2457,12.0,22.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,12,360,336,660,3089.0,4831.749999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,13,390,68,184,3834.5,55909.899999999994,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,13,390,388,1197,125.0,199.0,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,13,390,27,27,182.0,375.4,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,13,390,431,4517,3627.0,54876.99999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,13,390,21,21,251.0,477.0,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,13,390,401,2266,13.0,22.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,13,390,311,610,3077.0,4849.199999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,14,420,100,260,3549.5,62901.79999999994,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,14,420,411,1142,128.0,206.95000000000005,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,14,420,30,30,188.5,359.4999999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,14,420,413,4446,3426.5,50968.75,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,14,420,24,24,257.5,624.3499999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,14,420,391,2335,12.0,25.299999999999727,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,14,420,317,622,3022.0,4170.149999999996,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,15,450,100,268,4060.0,67387.65,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,15,450,405,1155,127.0,199.29999999999995,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,15,450,32,32,191.5,421.84999999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,15,450,416,4361,3570.0,58762.0,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,15,450,26,26,247.5,424.0,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,15,450,388,2237,13.0,24.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,15,450,307,602,3064.5,4876.099999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,16,480,67,178,3966.0,67045.90000000002,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,16,480,372,1121,126.0,206.0,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,16,480,26,26,184.0,460.25,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,16,480,405,4232,3503.0,51304.39999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,16,480,20,20,281.0,1508.4500000000003,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,16,480,374,2119,13.0,28.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,16,480,296,580,3088.5,4568.299999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,17,510,78,200,3754.0,73680.85,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,17,510,392,1299,121.0,194.0,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,17,510,26,26,180.5,376.0,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,17,510,429,4477,3518.0,55500.99999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,17,510,20,20,246.0,722.4000000000001,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,17,510,394,2152,13.0,23.449999999999818,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,17,510,292,572,3120.0,4494.049999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,18,540,92,246,3915.5,74365.0,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,18,540,418,1255,121.0,189.0,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,18,540,31,31,209.0,410.0,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,18,540,434,4635,3539.0,58795.60000000007,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,18,540,25,25,269.0,410.5999999999999,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,18,540,407,2342,13.0,23.949999999999818,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,18,540,319,626,3106.0,4670.25,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,19,570,72,184,3968.5,76283.89999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,19,570,358,1127,123.0,192.0,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,19,570,25,25,188.0,324.59999999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,19,570,378,4006,3492.0,55423.5,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,19,570,19,19,206.0,275.7,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,19,570,347,1974,12.0,23.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,19,570,273,534,3139.0,4610.35,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,20,600,82,220,3849.0,69406.89999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,20,600,385,1184,121.0,197.0,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,20,600,29,29,186.0,364.59999999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,20,600,412,4298,3732.5,71395.69999999998,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,20,600,23,23,226.0,509.29999999999967,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,20,600,378,2135,12.0,27.0,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,20,600,293,574,3097.0,5084.6,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,21,630,19,50,4044.5,63462.34999999996,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,21,630,160,512,126.0,188.45,0.0
re2ob_checkoutservice_cpu_2,cpu,emailservice,21,630,8,8,137.5,474.59999999999997,0.0
re2ob_checkoutservice_cpu_2,cpu,frontendservice,21,630,141,1525,3392.0,48917.0,0.0
re2ob_checkoutservice_cpu_2,cpu,paymentservice,21,630,6,6,246.5,418.0,0.0
re2ob_checkoutservice_cpu_2,cpu,productcatalogservice,21,630,109,628,12.0,24.649999999999977,0.0
re2ob_checkoutservice_cpu_2,cpu,recommendationservice,21,630,95,186,3061.5,3961.0,0.0
re2ob_checkoutservice_cpu_2,cpu,checkoutservice,23,690,33,86,4233.0,78004.0,0.0
re2ob_checkoutservice_cpu_2,cpu,currencyservice,23,690,194,657,122.0,191.5999999999998,0.0
